timestamp,service,total,2xx,4xx,5xx,resets,rq_time_sum_ms,rq_time_count,rq_time_buckets
2026-09-21T22:09:51Z,recommendationservice,1327486,1053561,0,0,273959,224707063,1053561,"{""0.5"":454,""1"":454,""5"":51068,""10"":97030,""25"":205090,""50"":350055,""100"":510422,""250"":666107,""500"":774922,""1000"":1053561,""2500"":1053561,""5000"":1053561,""10000"":1053561,""30000"":1053561,""60000"":1053561,""300000"":1053561,""600000"":1053561,""1800000"":1053561,""3600000"":1053561,""+Inf"":1053561}"
2026-09-21T22:09:51Z,redis-cart,0,0,0,0,0,0,0,
2026-09-21T22:09:51Z,shippingservice,176542,175271,0,0,1282,464441,175271,"{""0.5"":20800,""1"":20800,""5"":147509,""10"":170856,""25"":175038,""50"":175239,""100"":175251,""250"":175258,""500"":175263,""1000"":175271,""2500"":175271,""5000"":175271,""10000"":175271,""30000"":175271,""60000"":175271,""300000"":175271,""600000"":175271,""1800000"":175271,""3600000"":175271,""+Inf"":175271}"
2026-09-21T22:09:52Z,adservice,147903,147193,0,0,723,394981,147193,"{""0.5"":2191,""1"":2191,""5"":128300,""10"":144337,""25"":146968,""50"":147145,""100"":147190,""250"":147193,""500"":147193,""1000"":147193,""2500"":147193,""5000"":147193,""10000"":147193,""30000"":147193,""60000"":147193,""300000"":147193,""600000"":147193,""1800000"":147193,""3600000"":147193,""+Inf"":147193}"
2026-09-21T22:09:52Z,cartservice,564643,562151,0,0,2521,2652464,562151,"{""0.5"":12,""1"":12,""5"":401265,""10"":498362,""25"":554745,""50"":561533,""100"":562045,""250"":562084,""500"":562126,""1000"":562151,""2500"":562151,""5000"":562151,""10000"":562151,""30000"":562151,""60000"":562151,""300000"":562151,""600000"":562151,""1800000"":562151,""3600000"":562151,""+Inf"":562151}"
2026-09-21T22:09:52Z,checkoutservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T22:09:52Z,currencyservice,1055961,1055941,0,0,74,12250655,1055940,"{""0.5"":10840,""1"":10840,""5"":493453,""10"":702460,""25"":929636,""50"":1018471,""100"":1048612,""250"":1055168,""500"":1055889,""1000"":1055940,""2500"":1055940,""5000"":1055940,""10000"":1055940,""30000"":1055940,""60000"":1055940,""300000"":1055940,""600000"":1055940,""1800000"":1055940,""3600000"":1055940,""+Inf"":1055940}"
2026-09-21T22:09:52Z,emailservice,10459,10458,0,0,1,56799,10458,"{""0.5"":0,""1"":0,""5"":9380,""10"":9966,""25"":10036,""50"":10092,""100"":10428,""250"":10458,""500"":10458,""1000"":10458,""2500"":10458,""5000"":10458,""10000"":10458,""30000"":10458,""60000"":10458,""300000"":10458,""600000"":10458,""1800000"":10458,""3600000"":10458,""+Inf"":10458}"
2026-09-21T22:09:52Z,frontend,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T22:09:52Z,paymentservice,9227,9227,0,0,0,29609,9227,"{""0.5"":4,""1"":4,""5"":8583,""10"":9011,""25"":9094,""50"":9122,""100"":9207,""250"":9227,""500"":9227,""1000"":9227,""2500"":9227,""5000"":9227,""10000"":9227,""30000"":9227,""60000"":9227,""300000"":9227,""600000"":9227,""1800000"":9227,""3600000"":9227,""+Inf"":9227}"
2026-09-21T22:09:52Z,productcatalogservice,1416304,1416183,0,0,132,14477398,1416183,"{""0.5"":178794,""1"":178794,""5"":624539,""10"":890223,""25"":1228068,""50"":1412742,""100"":1416074,""250"":1416134,""500"":1416169,""1000"":1416183,""2500"":1416183,""5000"":1416183,""10000"":1416183,""30000"":1416183,""60000"":1416183,""300000"":1416183,""600000"":1416183,""1800000"":1416183,""3600000"":1416183,""+Inf"":1416183}"
2026-09-21T22:09:52Z,recommendationservice,1327486,1053561,0,0,273959,224707063,1053561,"{""0.5"":454,""1"":454,""5"":51068,""10"":97030,""25"":205090,""50"":350055,""100"":510422,""250"":666107,""500"":774922,""1000"":1053561,""2500"":1053561,""5000"":1053561,""10000"":1053561,""30000"":1053561,""60000"":1053561,""300000"":1053561,""600000"":1053561,""1800000"":1053561,""3600000"":1053561,""+Inf"":1053561}"
2026-09-21T22:09:52Z,redis-cart,0,0,0,0,0,0,0,
2026-09-21T22:09:52Z,shippingservice,176542,175271,0,0,1282,464441,175271,"{""0.5"":20800,""1"":20800,""5"":147509,""10"":170856,""25"":175038,""50"":175239,""100"":175251,""250"":175258,""500"":175263,""1000"":175271,""2500"":175271,""5000"":175271,""10000"":175271,""30000"":175271,""60000"":175271,""300000"":175271,""600000"":175271,""1800000"":175271,""3600000"":175271,""+Inf"":175271}"
2026-09-21T22:09:53Z,adservice,147903,147193,0,0,723,394981,147193,"{""0.5"":2191,""1"":2191,""5"":128300,""10"":144337,""25"":146968,""50"":147145,""100"":147190,""250"":147193,""500"":147193,""1000"":147193,""2500"":147193,""5000"":147193,""10000"":147193,""30000"":147193,""60000"":147193,""300000"":147193,""600000"":147193,""1800000"":147193,""3600000"":147193,""+Inf"":147193}"
2026-09-21T22:09:53Z,cartservice,564643,562151,0,0,2521,2652464,562151,"{""0.5"":12,""1"":12,""5"":401265,""10"":498362,""25"":554745,""50"":561533,""100"":562045,""250"":562084,""500"":562126,""1000"":562151,""2500"":562151,""5000"":562151,""10000"":562151,""30000"":562151,""60000"":562151,""300000"":562151,""600000"":562151,""1800000"":562151,""3600000"":562151,""+Inf"":562151}"
2026-09-21T22:09:53Z,checkoutservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T22:09:53Z,currencyservice,1055961,1055941,0,0,74,12250655,1055940,"{""0.5"":10840,""1"":10840,""5"":493453,""10"":702460,""25"":929636,""50"":1018471,""100"":1048612,""250"":1055168,""500"":1055889,""1000"":1055940,""2500"":1055940,""5000"":1055940,""10000"":1055940,""30000"":1055940,""60000"":1055940,""300000"":1055940,""600000"":1055940,""1800000"":1055940,""3600000"":1055940,""+Inf"":1055940}"
2026-09-21T22:09:53Z,emailservice,10459,10458,0,0,1,56799,10458,"{""0.5"":0,""1"":0,""5"":9380,""10"":9966,""25"":10036,""50"":10092,""100"":10428,""250"":10458,""500"":10458,""1000"":10458,""2500"":10458,""5000"":10458,""10000"":10458,""30000"":10458,""60000"":10458,""300000"":10458,""600000"":10458,""1800000"":10458,""3600000"":10458,""+Inf"":10458}"
2026-09-21T22:09:53Z,frontend,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T22:09:53Z,paymentservice,9227,9227,0,0,0,29609,9227,"{""0.5"":4,""1"":4,""5"":8583,""10"":9011,""25"":9094,""50"":9122,""100"":9207,""250"":9227,""500"":9227,""1000"":9227,""2500"":9227,""5000"":9227,""10000"":9227,""30000"":9227,""60000"":9227,""300000"":9227,""600000"":9227,""1800000"":9227,""3600000"":9227,""+Inf"":9227}"
2026-09-21T22:09:53Z,productcatalogservice,1416304,1416183,0,0,132,14477398,1416183,"{""0.5"":178794,""1"":178794,""5"":624539,""10"":890223,""25"":1228068,""50"":1412742,""100"":1416074,""250"":1416134,""500"":1416169,""1000"":1416183,""2500"":1416183,""5000"":1416183,""10000"":1416183,""30000"":1416183,""60000"":1416183,""300000"":1416183,""600000"":1416183,""1800000"":1416183,""3600000"":1416183,""+Inf"":1416183}"
2026-09-21T22:09:53Z,recommendationservice,1327486,1053561,0,0,273959,224707063,1053561,"{""0.5"":454,""1"":454,""5"":51068,""10"":97030,""25"":205090,""50"":350055,""100"":510422,""250"":666107,""500"":774922,""1000"":1053561,""2500"":1053561,""5000"":1053561,""10000"":1053561,""30000"":1053561,""60000"":1053561,""300000"":1053561,""600000"":1053561,""1800000"":1053561,""3600000"":1053561,""+Inf"":1053561}"
2026-09-21T22:09:53Z,redis-cart,0,0,0,0,0,0,0,
2026-09-21T22:09:53Z,shippingservice,176542,175271,0,0,1282,464441,175271,"{""0.5"":20800,""1"":20800,""5"":147509,""10"":170856,""25"":175038,""50"":175239,""100"":175251,""250"":175258,""500"":175263,""1000"":175271,""2500"":175271,""5000"":175271,""10000"":175271,""30000"":175271,""60000"":175271,""300000"":175271,""600000"":175271,""1800000"":175271,""3600000"":175271,""+Inf"":175271}"
2026-09-21T22:09:54Z,adservice,147903,147193,0,0,723,394981,147193,"{""0.5"":2191,""1"":2191,""5"":128300,""10"":144337,""25"":146968,""50"":147145,""100"":147190,""250"":147193,""500"":147193,""1000"":147193,""2500"":147193,""5000"":147193,""10000"":147193,""30000"":147193,""60000"":147193,""300000"":147193,""600000"":147193,""1800000"":147193,""3600000"":147193,""+Inf"":147193}"
2026-09-21T22:09:54Z,cartservice,564643,562151,0,0,2521,2652464,562151,"{""0.5"":12,""1"":12,""5"":401265,""10"":498362,""25"":554745,""50"":561533,""100"":562045,""250"":562084,""500"":562126,""1000"":562151,""2500"":562151,""5000"":562151,""10000"":562151,""30000"":562151,""60000"":562151,""300000"":562151,""600000"":562151,""1800000"":562151,""3600000"":562151,""+Inf"":562151}"
2026-09-21T22:09:54Z,checkoutservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T22:09:54Z,currencyservice,1055961,1055941,0,0,74,12250655,1055940,"{""0.5"":10840,""1"":10840,""5"":493453,""10"":702460,""25"":929636,""50"":1018471,""100"":1048612,""250"":1055168,""500"":1055889,""1000"":1055940,""2500"":1055940,""5000"":1055940,""10000"":1055940,""30000"":1055940,""60000"":1055940,""300000"":1055940,""600000"":1055940,""1800000"":1055940,""3600000"":1055940,""+Inf"":1055940}"
2026-09-21T22:09:54Z,emailservice,10459,10458,0,0,1,56799,10458,"{""0.5"":0,""1"":0,""5"":9380,""10"":9966,""25"":10036,""50"":10092,""100"":10428,""250"":10458,""500"":10458,""1000"":10458,""2500"":10458,""5000"":10458,""10000"":10458,""30000"":10458,""60000"":10458,""300000"":10458,""600000"":10458,""1800000"":10458,""3600000"":10458,""+Inf"":10458}"
2026-09-21T22:09:54Z,frontend,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T22:09:54Z,paymentservice,9227,9227,0,0,0,29609,9227,"{""0.5"":4,""1"":4,""5"":8583,""10"":9011,""25"":9094,""50"":9122,""100"":9207,""250"":9227,""500"":9227,""1000"":9227,""2500"":9227,""5000"":9227,""10000"":9227,""30000"":9227,""60000"":9227,""300000"":9227,""600000"":9227,""1800000"":9227,""3600000"":9227,""+Inf"":9227}"
2026-09-21T22:09:54Z,productcatalogservice,1416304,1416183,0,0,132,14477398,1416183,"{""0.5"":178794,""1"":178794,""5"":624539,""10"":890223,""25"":1228068,""50"":1412742,""100"":1416074,""250"":1416134,""500"":1416169,""1000"":1416183,""2500"":1416183,""5000"":1416183,""10000"":1416183,""30000"":1416183,""60000"":1416183,""300000"":1416183,""600000"":1416183,""1800000"":1416183,""3600000"":1416183,""+Inf"":1416183}"
2026-09-21T22:09:54Z,recommendationservice,1327486,1053561,0,0,273959,224707063,1053561,"{""0.5"":454,""1"":454,""5"":51068,""10"":97030,""25"":205090,""50"":350055,""100"":510422,""250"":666107,""500"":774922,""1000"":1053561,""2500"":1053561,""5000"":1053561,""10000"":1053561,""30000"":1053561,""60000"":1053561,""300000"":1053561,""600000"":1053561,""1800000"":1053561,""3600000"":1053561,""+Inf"":1053561}"
2026-09-21T22:09:54Z,redis-cart,0,0,0,0,0,0,0,
2026-09-21T22:09:54Z,shippingservice,176542,175271,0,0,1282,464441,175271,"{""0.5"":20800,""1"":20800,""5"":147509,""10"":170856,""25"":175038,""50"":175239,""100"":175251,""250"":175258,""500"":175263,""1000"":175271,""2500"":175271,""5000"":175271,""10000"":175271,""30000"":175271,""60000"":175271,""300000"":175271,""600000"":175271,""1800000"":175271,""3600000"":175271,""+Inf"":175271}"
2026-09-21T22:09:55Z,adservice,147903,147193,0,0,723,394981,147193,"{""0.5"":2191,""1"":2191,""5"":128300,""10"":144337,""25"":146968,""50"":147145,""100"":147190,""250"":147193,""500"":147193,""1000"":147193,""2500"":147193,""5000"":147193,""10000"":147193,""30000"":147193,""60000"":147193,""300000"":147193,""600000"":147193,""1800000"":147193,""3600000"":147193,""+Inf"":147193}"
2026-09-21T22:09:55Z,cartservice,564643,562151,0,0,2521,2652464,562151,"{""0.5"":12,""1"":12,""5"":401265,""10"":498362,""25"":554745,""50"":561533,""100"":562045,""250"":562084,""500"":562126,""1000"":562151,""2500"":562151,""5000"":562151,""10000"":562151,""30000"":562151,""60000"":562151,""300000"":562151,""600000"":562151,""1800000"":562151,""3600000"":562151,""+Inf"":562151}"
2026-09-21T22:09:55Z,checkoutservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T22:09:55Z,currencyservice,1055961,1055941,0,0,74,12250655,1055940,"{""0.5"":10840,""1"":10840,""5"":493453,""10"":702460,""25"":929636,""50"":1018471,""100"":1048612,""250"":1055168,""500"":1055889,""1000"":1055940,""2500"":1055940,""5000"":1055940,""10000"":1055940,""30000"":1055940,""60000"":1055940,""300000"":1055940,""600000"":1055940,""1800000"":1055940,""3600000"":1055940,""+Inf"":1055940}"
2026-09-21T22:09:55Z,emailservice,10459,10458,0,0,1,56799,10458,"{""0.5"":0,""1"":0,""5"":9380,""10"":9966,""25"":10036,""50"":10092,""100"":10428,""250"":10458,""500"":10458,""1000"":10458,""2500"":10458,""5000"":10458,""10000"":10458,""30000"":10458,""60000"":10458,""300000"":10458,""600000"":10458,""1800000"":10458,""3600000"":10458,""+Inf"":10458}"
2026-09-21T22:09:55Z,frontend,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T22:09:55Z,paymentservice,9227,9227,0,0,0,29609,9227,"{""0.5"":4,""1"":4,""5"":8583,""10"":9011,""25"":9094,""50"":9122,""100"":9207,""250"":9227,""500"":9227,""1000"":9227,""2500"":9227,""5000"":9227,""10000"":9227,""30000"":9227,""60000"":9227,""300000"":9227,""600000"":9227,""1800000"":9227,""3600000"":9227,""+Inf"":9227}"
2026-09-21T22:09:55Z,productcatalogservice,1416304,1416183,0,0,132,14477398,1416183,"{""0.5"":178794,""1"":178794,""5"":624539,""10"":890223,""25"":1228068,""50"":1412742,""100"":1416074,""250"":1416134,""500"":1416169,""1000"":1416183,""2500"":1416183,""5000"":1416183,""10000"":1416183,""30000"":1416183,""60000"":1416183,""300000"":1416183,""600000"":1416183,""1800000"":1416183,""3600000"":1416183,""+Inf"":1416183}"
2026-09-21T22:09:55Z,recommendationservice,1327486,1053561,0,0,273959,224707063,1053561,"{""0.5"":454,""1"":454,""5"":51068,""10"":97030,""25"":205090,""50"":350055,""100"":510422,""250"":666107,""500"":774922,""1000"":1053561,""2500"":1053561,""5000"":1053561,""10000"":1053561,""30000"":1053561,""60000"":1053561,""300000"":1053561,""600000"":1053561,""1800000"":1053561,""3600000"":1053561,""+Inf"":1053561}"
2026-09-21T22:09:55Z,redis-cart,0,0,0,0,0,0,0,
2026-09-21T22:09:55Z,shippingservice,176542,175271,0,0,1282,464441,175271,"{""0.5"":20800,""1"":20800,""5"":147509,""10"":170856,""25"":175038,""50"":175239,""100"":175251,""250"":175258,""500"":175263,""1000"":175271,""2500"":175271,""5000"":175271,""10000"":175271,""30000"":175271,""60000"":175271,""300000"":175271,""600000"":175271,""1800000"":175271,""3600000"":175271,""+Inf"":175271}"
2026-09-21T22:09:56Z,adservice,147903,147193,0,0,723,394981,147193,"{""0.5"":2191,""1"":2191,""5"":128300,""10"":144337,""25"":146968,""50"":147145,""100"":147190,""250"":147193,""500"":147193,""1000"":147193,""2500"":147193,""5000"":147193,""10000"":147193,""30000"":147193,""60000"":147193,""300000"":147193,""600000"":147193,""1800000"":147193,""3600000"":147193,""+Inf"":147193}"
2026-09-21T22:09:56Z,cartservice,564643,562151,0,0,2521,2652464,562151,"{""0.5"":12,""1"":12,""5"":401265,""10"":498362,""25"":554745,""50"":561533,""100"":562045,""250"":562084,""500"":562126,""1000"":562151,""2500"":562151,""5000"":562151,""10000"":562151,""30000"":562151,""60000"":562151,""300000"":562151,""600000"":562151,""1800000"":562151,""3600000"":562151,""+Inf"":562151}"
2026-09-21T22:09:56Z,checkoutservice,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T22:09:56Z,currencyservice,1055961,1055941,0,0,74,12250655,1055940,"{""0.5"":10840,""1"":10840,""5"":493453,""10"":702460,""25"":929636,""50"":1018471,""100"":1048612,""250"":1055168,""500"":1055889,""1000"":1055940,""2500"":1055940,""5000"":1055940,""10000"":1055940,""30000"":1055940,""60000"":1055940,""300000"":1055940,""600000"":1055940,""1800000"":1055940,""3600000"":1055940,""+Inf"":1055940}"
2026-09-21T22:09:56Z,emailservice,10459,10458,0,0,1,56799,10458,"{""0.5"":0,""1"":0,""5"":9380,""10"":9966,""25"":10036,""50"":10092,""100"":10428,""250"":10458,""500"":10458,""1000"":10458,""2500"":10458,""5000"":10458,""10000"":10458,""30000"":10458,""60000"":10458,""300000"":10458,""600000"":10458,""1800000"":10458,""3600000"":10458,""+Inf"":10458}"
2026-09-21T22:09:56Z,frontend,0,0,0,0,0,0,0,"{""0.5"":0,""1"":0,""5"":0,""10"":0,""25"":0,""50"":0,""100"":0,""250"":0,""500"":0,""1000"":0,""2500"":0,""5000"":0,""10000"":0,""30000"":0,""60000"":0,""300000"":0,""600000"":0,""1800000"":0,""3600000"":0,""+Inf"":0}"
2026-09-21T22:09:56Z,paymentservice,9227,9227,0,0,0,29609,9227,"{""0.5"":4,""1"":4,""5"":8583,""10"":9011,""25"":9094,""50"":9122,""100"":9207,""250"":9227,""500"":9227,""1000"":9227,""2500"":9227,""5000"":9227,""10000"":9227,""30000"":9227,""60000"":9227,""300000"":9227,""600000"":9227,""1800000"":9227,""3600000"":9227,""+Inf"":9227}"
2026-09-21T22:09:56Z,productcatalogservice,1416304,1416183,0,0,132,14477398,1416183,"{""0.5"":178794,""1"":178794,""5"":624539,""10"":890223,""25"":1228068,""50"":1412742,""100"":1416074,""250"":1416134,""500"":1416169,""1000"":1416183,""2500"":1416183,""5000"":1416183,""10000"":1416183,""30000"":1416183,""60000"":1416183,""300000"":1416183,""600000"":1416183,""1800000"":1416183,""3600000"":1416183,""+Inf"":1416183}"
2026-09-21T22:09:56Z,recommendationservice,1327486,1053561,0,0,273959,224707063,1053561,"{""0.5"":454,""1"":454,""5"":51068,""10"":97030,""25"":205090,""50"":350055,""100"":510422,""250"":666107,""500"":774922,""1000"":1053561,""2500"":1053561,""5000"":1053561,""10000"":1053561,""30000"":1053561,""60000"":1053561,""300000"":1053561,""600000"":1053561,""1800000"":1053561,""3600000"":1053561,""+Inf"":1053561}"
2026-09-21T22:09:56Z,redis-cart,0,0,0,0,0,0,0,
2026-09-21T22:09:56Z,shippingservice,176542,175271,0,0,1282,464441,175271,"{""0.5"":20800,""1"":20800,""5"":147509,""10"":170856,""25"":175038,""50"":175239,""100"":175251,""250"":175258,""500"":175263,""1000"":175271,""2500"":175271,""5000"":175271,""10000"":175271,""30000"":175271,""60000"":175271,""300000"":175271,""600000"":175271,""1800000"":175271,""3600000"":175271,""+Inf"":175271}"
2026-09-21T22:09:57Z,adservice,147903,147193,0,0,723,394981,147193,"{""0.5"":2191,""1"":2191,""5"":128300,""10"":144337,""25"":146968,""50"":147145,""100"":147190,""250"":147193,""500"":147193,""1000"":147193,""2500"":147193,""5000"":147193,""10000"":147193,""30000"":147193,""60000"":147193,""300000"":147193,""600000"":147193,""1800000"":147193,""3600000"":147193,""+Inf"":147193}"
2026-09-21T22:09:57Z,cartservice,564643,562151,0,0,2521,2652464,562151,"{""0.5"":12,""1"":12,""5"":401265,""10"":498362,""25"":554745,""50"":561533,""100"":562045,""250"":562084,""500"":562126,""1000"":562151,""2500"":562151,""5000"":562151,""10000"":562151,""30000"":562151,""60000"":562151,""300000"":562151,""600000"":562151,""1800000"":562151,""3600000"":562151,""+Inf"":562151}"
