timestamp,caller,target,total,2xx,4xx,5xx,retry
2026-09-12T19:25:11Z,checkoutservice,shippingservice,14444,14444,0,0,0
2026-09-12T19:25:11Z,currencyservice,adservice,0,0,0,0,0
2026-09-12T19:25:11Z,currencyservice,cartservice,0,0,0,0,0
2026-09-12T19:25:11Z,currencyservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:11Z,currencyservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:11Z,currencyservice,emailservice,0,0,0,0,0
2026-09-12T19:25:11Z,currencyservice,frontend,0,0,0,0,0
2026-09-12T19:25:11Z,currencyservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:11Z,currencyservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:11Z,currencyservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:11Z,currencyservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:11Z,currencyservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:11Z,currencyservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:11Z,emailservice,adservice,0,0,0,0,0
2026-09-12T19:25:11Z,emailservice,cartservice,0,0,0,0,0
2026-09-12T19:25:11Z,emailservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:11Z,emailservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:11Z,emailservice,emailservice,0,0,0,0,0
2026-09-12T19:25:11Z,emailservice,frontend,0,0,0,0,0
2026-09-12T19:25:11Z,emailservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:11Z,emailservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:11Z,emailservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:11Z,emailservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:11Z,emailservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:11Z,emailservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:11Z,frontend,adservice,39008,34723,0,115,0
2026-09-12T19:25:11Z,frontend,cartservice,164400,164366,0,0,0
2026-09-12T19:25:11Z,frontend,checkoutservice,7227,7222,0,0,0
2026-09-12T19:25:11Z,frontend,currencyservice,263087,262984,0,0,0
2026-09-12T19:25:11Z,frontend,emailservice,0,0,0,0,0
2026-09-12T19:25:11Z,frontend,frontend,0,0,0,0,0
2026-09-12T19:25:11Z,frontend,kubernetes,0,0,0,0,0
2026-09-12T19:25:11Z,frontend,paymentservice,0,0,0,0,0
2026-09-12T19:25:11Z,frontend,productcatalogservice,664689,664311,0,0,0
2026-09-12T19:25:11Z,frontend,recommendationservice,108781,108731,0,0,0
2026-09-12T19:25:11Z,frontend,redis-cart,0,0,0,0,0
2026-09-12T19:25:11Z,frontend,shippingservice,61872,61856,0,0,0
2026-09-12T19:25:11Z,paymentservice,adservice,0,0,0,0,0
2026-09-12T19:25:11Z,paymentservice,cartservice,0,0,0,0,0
2026-09-12T19:25:11Z,paymentservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:11Z,paymentservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:11Z,paymentservice,emailservice,0,0,0,0,0
2026-09-12T19:25:11Z,paymentservice,frontend,0,0,0,0,0
2026-09-12T19:25:11Z,paymentservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:11Z,paymentservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:11Z,paymentservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:11Z,paymentservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:11Z,paymentservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:11Z,paymentservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:11Z,productcatalogservice,adservice,0,0,0,0,0
2026-09-12T19:25:11Z,productcatalogservice,cartservice,0,0,0,0,0
2026-09-12T19:25:11Z,productcatalogservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:11Z,productcatalogservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:11Z,productcatalogservice,emailservice,0,0,0,0,0
2026-09-12T19:25:11Z,productcatalogservice,frontend,0,0,0,0,0
2026-09-12T19:25:11Z,productcatalogservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:11Z,productcatalogservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:11Z,productcatalogservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:11Z,productcatalogservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:11Z,productcatalogservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:11Z,productcatalogservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:11Z,recommendationservice,adservice,0,0,0,0,0
2026-09-12T19:25:11Z,recommendationservice,cartservice,0,0,0,0,0
2026-09-12T19:25:11Z,recommendationservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:11Z,recommendationservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:11Z,recommendationservice,emailservice,0,0,0,0,0
2026-09-12T19:25:11Z,recommendationservice,frontend,0,0,0,0,0
2026-09-12T19:25:11Z,recommendationservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:11Z,recommendationservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:11Z,recommendationservice,productcatalogservice,108762,108762,0,0,0
2026-09-12T19:25:11Z,recommendationservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:11Z,recommendationservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:11Z,recommendationservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:11Z,redis-cart,adservice,0,0,0,0,0
2026-09-12T19:25:11Z,redis-cart,cartservice,0,0,0,0,0
2026-09-12T19:25:11Z,redis-cart,checkoutservice,0,0,0,0,0
2026-09-12T19:25:11Z,redis-cart,currencyservice,0,0,0,0,0
2026-09-12T19:25:11Z,redis-cart,emailservice,0,0,0,0,0
2026-09-12T19:25:11Z,redis-cart,frontend,0,0,0,0,0
2026-09-12T19:25:11Z,redis-cart,kubernetes,0,0,0,0,0
2026-09-12T19:25:11Z,redis-cart,paymentservice,0,0,0,0,0
2026-09-12T19:25:11Z,redis-cart,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:11Z,redis-cart,recommendationservice,0,0,0,0,0
2026-09-12T19:25:11Z,redis-cart,redis-cart,0,0,0,0,0
2026-09-12T19:25:11Z,redis-cart,shippingservice,0,0,0,0,0
2026-09-12T19:25:11Z,shippingservice,adservice,0,0,0,0,0
2026-09-12T19:25:11Z,shippingservice,cartservice,0,0,0,0,0
2026-09-12T19:25:11Z,shippingservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:11Z,shippingservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:11Z,shippingservice,emailservice,0,0,0,0,0
2026-09-12T19:25:11Z,shippingservice,frontend,0,0,0,0,0
2026-09-12T19:25:11Z,shippingservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:11Z,shippingservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:11Z,shippingservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:11Z,shippingservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:11Z,shippingservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:11Z,shippingservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:12Z,adservice,adservice,0,0,0,0,0
2026-09-12T19:25:12Z,adservice,cartservice,0,0,0,0,0
2026-09-12T19:25:12Z,adservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:12Z,adservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:12Z,adservice,emailservice,0,0,0,0,0
2026-09-12T19:25:12Z,adservice,frontend,0,0,0,0,0
2026-09-12T19:25:12Z,adservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:12Z,adservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:12Z,adservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:12Z,adservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:12Z,adservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:12Z,adservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:12Z,cartservice,adservice,0,0,0,0,0
2026-09-12T19:25:12Z,cartservice,cartservice,0,0,0,0,0
2026-09-12T19:25:12Z,cartservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:12Z,cartservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:12Z,cartservice,emailservice,0,0,0,0,0
2026-09-12T19:25:12Z,cartservice,frontend,0,0,0,0,0
2026-09-12T19:25:12Z,cartservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:12Z,cartservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:12Z,cartservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:12Z,cartservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:12Z,cartservice,redis-cart,2,0,0,0,0
2026-09-12T19:25:12Z,cartservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:12Z,checkoutservice,adservice,0,0,0,0,0
2026-09-12T19:25:12Z,checkoutservice,cartservice,14464,14464,0,0,0
2026-09-12T19:25:12Z,checkoutservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:12Z,checkoutservice,currencyservice,7232,7232,0,0,0
2026-09-12T19:25:12Z,checkoutservice,emailservice,7232,7232,0,0,0
2026-09-12T19:25:12Z,checkoutservice,frontend,0,0,0,0,0
2026-09-12T19:25:12Z,checkoutservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:12Z,checkoutservice,paymentservice,7232,7232,0,0,0
2026-09-12T19:25:12Z,checkoutservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:12Z,checkoutservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:12Z,checkoutservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:12Z,checkoutservice,shippingservice,14464,14464,0,0,0
2026-09-12T19:25:12Z,currencyservice,adservice,0,0,0,0,0
2026-09-12T19:25:12Z,currencyservice,cartservice,0,0,0,0,0
2026-09-12T19:25:12Z,currencyservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:12Z,currencyservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:12Z,currencyservice,emailservice,0,0,0,0,0
2026-09-12T19:25:12Z,currencyservice,frontend,0,0,0,0,0
2026-09-12T19:25:12Z,currencyservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:12Z,currencyservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:12Z,currencyservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:12Z,currencyservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:12Z,currencyservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:12Z,currencyservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:12Z,emailservice,adservice,0,0,0,0,0
2026-09-12T19:25:12Z,emailservice,cartservice,0,0,0,0,0
2026-09-12T19:25:12Z,emailservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:12Z,emailservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:12Z,emailservice,emailservice,0,0,0,0,0
2026-09-12T19:25:12Z,emailservice,frontend,0,0,0,0,0
2026-09-12T19:25:12Z,emailservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:12Z,emailservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:12Z,emailservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:12Z,emailservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:12Z,emailservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:12Z,emailservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:12Z,frontend,adservice,39108,34824,0,115,0
2026-09-12T19:25:12Z,frontend,cartservice,164785,164746,0,0,0
2026-09-12T19:25:12Z,frontend,checkoutservice,7237,7232,0,0,0
2026-09-12T19:25:12Z,frontend,currencyservice,263733,263595,0,0,0
2026-09-12T19:25:12Z,frontend,emailservice,0,0,0,0,0
2026-09-12T19:25:12Z,frontend,frontend,0,0,0,0,0
2026-09-12T19:25:12Z,frontend,kubernetes,0,0,0,0,0
2026-09-12T19:25:12Z,frontend,paymentservice,0,0,0,0,0
2026-09-12T19:25:12Z,frontend,productcatalogservice,666233,665832,0,0,0
2026-09-12T19:25:12Z,frontend,recommendationservice,109023,108975,0,0,0
2026-09-12T19:25:12Z,frontend,redis-cart,0,0,0,0,0
2026-09-12T19:25:12Z,frontend,shippingservice,62038,62022,0,0,0
2026-09-12T19:25:12Z,paymentservice,adservice,0,0,0,0,0
2026-09-12T19:25:12Z,paymentservice,cartservice,0,0,0,0,0
2026-09-12T19:25:12Z,paymentservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:12Z,paymentservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:12Z,paymentservice,emailservice,0,0,0,0,0
2026-09-12T19:25:12Z,paymentservice,frontend,0,0,0,0,0
2026-09-12T19:25:12Z,paymentservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:12Z,paymentservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:12Z,paymentservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:12Z,paymentservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:12Z,paymentservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:12Z,paymentservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:12Z,productcatalogservice,adservice,0,0,0,0,0
2026-09-12T19:25:12Z,productcatalogservice,cartservice,0,0,0,0,0
2026-09-12T19:25:12Z,productcatalogservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:12Z,productcatalogservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:12Z,productcatalogservice,emailservice,0,0,0,0,0
2026-09-12T19:25:12Z,productcatalogservice,frontend,0,0,0,0,0
2026-09-12T19:25:12Z,productcatalogservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:12Z,productcatalogservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:12Z,productcatalogservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:12Z,productcatalogservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:12Z,productcatalogservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:12Z,productcatalogservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:12Z,recommendationservice,adservice,0,0,0,0,0
2026-09-12T19:25:12Z,recommendationservice,cartservice,0,0,0,0,0
2026-09-12T19:25:12Z,recommendationservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:12Z,recommendationservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:12Z,recommendationservice,emailservice,0,0,0,0,0
2026-09-12T19:25:12Z,recommendationservice,frontend,0,0,0,0,0
2026-09-12T19:25:12Z,recommendationservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:12Z,recommendationservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:12Z,recommendationservice,productcatalogservice,109011,109009,0,0,0
2026-09-12T19:25:12Z,recommendationservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:12Z,recommendationservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:12Z,recommendationservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:12Z,redis-cart,adservice,0,0,0,0,0
2026-09-12T19:25:12Z,redis-cart,cartservice,0,0,0,0,0
2026-09-12T19:25:12Z,redis-cart,checkoutservice,0,0,0,0,0
2026-09-12T19:25:12Z,redis-cart,currencyservice,0,0,0,0,0
2026-09-12T19:25:12Z,redis-cart,emailservice,0,0,0,0,0
2026-09-12T19:25:12Z,redis-cart,frontend,0,0,0,0,0
2026-09-12T19:25:12Z,redis-cart,kubernetes,0,0,0,0,0
2026-09-12T19:25:12Z,redis-cart,paymentservice,0,0,0,0,0
2026-09-12T19:25:12Z,redis-cart,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:12Z,redis-cart,recommendationservice,0,0,0,0,0
2026-09-12T19:25:12Z,redis-cart,redis-cart,0,0,0,0,0
2026-09-12T19:25:12Z,redis-cart,shippingservice,0,0,0,0,0
2026-09-12T19:25:12Z,shippingservice,adservice,0,0,0,0,0
2026-09-12T19:25:12Z,shippingservice,cartservice,0,0,0,0,0
2026-09-12T19:25:12Z,shippingservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:12Z,shippingservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:12Z,shippingservice,emailservice,0,0,0,0,0
2026-09-12T19:25:12Z,shippingservice,frontend,0,0,0,0,0
2026-09-12T19:25:12Z,shippingservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:12Z,shippingservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:12Z,shippingservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:12Z,shippingservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:12Z,shippingservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:12Z,shippingservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:13Z,adservice,adservice,0,0,0,0,0
2026-09-12T19:25:13Z,adservice,cartservice,0,0,0,0,0
2026-09-12T19:25:13Z,adservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:13Z,adservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:13Z,adservice,emailservice,0,0,0,0,0
2026-09-12T19:25:13Z,adservice,frontend,0,0,0,0,0
2026-09-12T19:25:13Z,adservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:13Z,adservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:13Z,adservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:13Z,adservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:13Z,adservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:13Z,adservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:13Z,cartservice,adservice,0,0,0,0,0
2026-09-12T19:25:13Z,cartservice,cartservice,0,0,0,0,0
2026-09-12T19:25:13Z,cartservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:13Z,cartservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:13Z,cartservice,emailservice,0,0,0,0,0
2026-09-12T19:25:13Z,cartservice,frontend,0,0,0,0,0
2026-09-12T19:25:13Z,cartservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:13Z,cartservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:13Z,cartservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:13Z,cartservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:13Z,cartservice,redis-cart,2,0,0,0,0
2026-09-12T19:25:13Z,cartservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:13Z,checkoutservice,adservice,0,0,0,0,0
2026-09-12T19:25:13Z,checkoutservice,cartservice,14484,14484,0,0,0
2026-09-12T19:25:13Z,checkoutservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:13Z,checkoutservice,currencyservice,7242,7242,0,0,0
2026-09-12T19:25:13Z,checkoutservice,emailservice,7242,7242,0,0,0
2026-09-12T19:25:13Z,checkoutservice,frontend,0,0,0,0,0
2026-09-12T19:25:13Z,checkoutservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:13Z,checkoutservice,paymentservice,7242,7242,0,0,0
2026-09-12T19:25:13Z,checkoutservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:13Z,checkoutservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:13Z,checkoutservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:13Z,checkoutservice,shippingservice,14484,14484,0,0,0
2026-09-12T19:25:13Z,currencyservice,adservice,0,0,0,0,0
2026-09-12T19:25:13Z,currencyservice,cartservice,0,0,0,0,0
2026-09-12T19:25:13Z,currencyservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:13Z,currencyservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:13Z,currencyservice,emailservice,0,0,0,0,0
2026-09-12T19:25:13Z,currencyservice,frontend,0,0,0,0,0
2026-09-12T19:25:13Z,currencyservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:13Z,currencyservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:13Z,currencyservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:13Z,currencyservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:13Z,currencyservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:13Z,currencyservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:13Z,emailservice,adservice,0,0,0,0,0
2026-09-12T19:25:13Z,emailservice,cartservice,0,0,0,0,0
2026-09-12T19:25:13Z,emailservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:13Z,emailservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:13Z,emailservice,emailservice,0,0,0,0,0
2026-09-12T19:25:13Z,emailservice,frontend,0,0,0,0,0
2026-09-12T19:25:13Z,emailservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:13Z,emailservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:13Z,emailservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:13Z,emailservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:13Z,emailservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:13Z,emailservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:13Z,frontend,adservice,39208,34924,0,115,0
2026-09-12T19:25:13Z,frontend,cartservice,165189,165147,0,0,0
2026-09-12T19:25:13Z,frontend,checkoutservice,7247,7242,0,0,0
2026-09-12T19:25:13Z,frontend,currencyservice,264335,264241,0,0,0
2026-09-12T19:25:13Z,frontend,emailservice,0,0,0,0,0
2026-09-12T19:25:13Z,frontend,frontend,0,0,0,0,0
2026-09-12T19:25:13Z,frontend,kubernetes,0,0,0,0,0
2026-09-12T19:25:13Z,frontend,paymentservice,0,0,0,0,0
2026-09-12T19:25:13Z,frontend,productcatalogservice,667795,667502,0,0,0
2026-09-12T19:25:13Z,frontend,recommendationservice,109283,109228,0,0,0
2026-09-12T19:25:13Z,frontend,redis-cart,0,0,0,0,0
2026-09-12T19:25:13Z,frontend,shippingservice,62189,62173,0,0,0
2026-09-12T19:25:13Z,paymentservice,adservice,0,0,0,0,0
2026-09-12T19:25:13Z,paymentservice,cartservice,0,0,0,0,0
2026-09-12T19:25:13Z,paymentservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:13Z,paymentservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:13Z,paymentservice,emailservice,0,0,0,0,0
2026-09-12T19:25:13Z,paymentservice,frontend,0,0,0,0,0
2026-09-12T19:25:13Z,paymentservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:13Z,paymentservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:13Z,paymentservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:13Z,paymentservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:13Z,paymentservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:13Z,paymentservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:13Z,productcatalogservice,adservice,0,0,0,0,0
2026-09-12T19:25:13Z,productcatalogservice,cartservice,0,0,0,0,0
2026-09-12T19:25:13Z,productcatalogservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:13Z,productcatalogservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:13Z,productcatalogservice,emailservice,0,0,0,0,0
2026-09-12T19:25:13Z,productcatalogservice,frontend,0,0,0,0,0
2026-09-12T19:25:13Z,productcatalogservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:13Z,productcatalogservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:13Z,productcatalogservice,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:13Z,productcatalogservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:13Z,productcatalogservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:13Z,productcatalogservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:13Z,recommendationservice,adservice,0,0,0,0,0
2026-09-12T19:25:13Z,recommendationservice,cartservice,0,0,0,0,0
2026-09-12T19:25:13Z,recommendationservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:13Z,recommendationservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:13Z,recommendationservice,emailservice,0,0,0,0,0
2026-09-12T19:25:13Z,recommendationservice,frontend,0,0,0,0,0
2026-09-12T19:25:13Z,recommendationservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:13Z,recommendationservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:13Z,recommendationservice,productcatalogservice,109263,109261,0,0,0
2026-09-12T19:25:13Z,recommendationservice,recommendationservice,0,0,0,0,0
2026-09-12T19:25:13Z,recommendationservice,redis-cart,0,0,0,0,0
2026-09-12T19:25:13Z,recommendationservice,shippingservice,0,0,0,0,0
2026-09-12T19:25:13Z,redis-cart,adservice,0,0,0,0,0
2026-09-12T19:25:13Z,redis-cart,cartservice,0,0,0,0,0
2026-09-12T19:25:13Z,redis-cart,checkoutservice,0,0,0,0,0
2026-09-12T19:25:13Z,redis-cart,currencyservice,0,0,0,0,0
2026-09-12T19:25:13Z,redis-cart,emailservice,0,0,0,0,0
2026-09-12T19:25:13Z,redis-cart,frontend,0,0,0,0,0
2026-09-12T19:25:13Z,redis-cart,kubernetes,0,0,0,0,0
2026-09-12T19:25:13Z,redis-cart,paymentservice,0,0,0,0,0
2026-09-12T19:25:13Z,redis-cart,productcatalogservice,0,0,0,0,0
2026-09-12T19:25:13Z,redis-cart,recommendationservice,0,0,0,0,0
2026-09-12T19:25:13Z,redis-cart,redis-cart,0,0,0,0,0
2026-09-12T19:25:13Z,redis-cart,shippingservice,0,0,0,0,0
2026-09-12T19:25:13Z,shippingservice,adservice,0,0,0,0,0
2026-09-12T19:25:13Z,shippingservice,cartservice,0,0,0,0,0
2026-09-12T19:25:13Z,shippingservice,checkoutservice,0,0,0,0,0
2026-09-12T19:25:13Z,shippingservice,currencyservice,0,0,0,0,0
2026-09-12T19:25:13Z,shippingservice,emailservice,0,0,0,0,0
2026-09-12T19:25:13Z,shippingservice,frontend,0,0,0,0,0
2026-09-12T19:25:13Z,shippingservice,kubernetes,0,0,0,0,0
2026-09-12T19:25:13Z,shippingservice,paymentservice,0,0,0,0,0
2026-09-12T19:25:13Z,shippingservice,productcatalogservice,0,0,0,0,0
